id,true_0,score_0,score_1
1361,1.0,6.1358384e-07,0.9999994
1362,1.0,7.044204e-07,0.9999993
1363,0.0,0.999998,1.9766862e-06
1364,1.0,3.3277237e-07,0.99999964
1365,0.0,0.9999925,7.533807e-06
1366,1.0,8.499123e-06,0.99999154
1367,1.0,1.4103568e-06,0.99999857
1368,1.0,5.761596e-07,0.9999994
1369,0.0,1.0,3.0874475e-10
1370,0.0,1.0,3.1092492e-13
1371,0.0,0.99995935,4.0590545e-05
1372,1.0,1.2180542e-06,0.9999988
1373,0.0,0.99997973,2.0287125e-05
1374,0.0,0.9999907,9.354843e-06
1375,1.0,2.1809275e-05,0.9999782
1376,1.0,1.3035612e-06,0.9999987
1377,0.0,1.0,5.6810528e-08
1378,1.0,7.485179e-05,0.99992514
1379,0.0,1.0,5.8289462e-08
1380,0.0,0.9999596,4.0466406e-05
1381,1.0,1.1231252e-05,0.9999888
1382,1.0,3.4235165e-06,0.99999654
1383,0.0,0.9999999,8.502073e-08
1384,0.0,0.99999726,2.7217525e-06
1385,1.0,0.0001335809,0.99986637
1386,1.0,3.3543301e-06,0.99999666
1387,0.0,0.9999943,5.6904446e-06
1388,1.0,1.8653329e-05,0.9999814
1389,1.0,9.0489385e-07,0.99999905
1390,1.0,4.5762987e-05,0.9999542
1391,0.0,0.99998033,1.9666248e-05
1392,1.0,2.3217946e-05,0.99997675
1393,1.0,1.8766009e-06,0.9999981
1394,0.0,0.99997497,2.4994102e-05
1395,1.0,6.989292e-07,0.9999993
1396,1.0,2.5458656e-05,0.9999745
1397,1.0,5.0702204e-07,0.9999995
1398,1.0,9.4300776e-07,0.99999905
1399,0.0,1.0,2.0916154e-10
1400,1.0,2.2886657e-06,0.99999774
1401,1.0,1.0218763e-06,0.9999989
1402,1.0,1.591891e-05,0.999984
1403,1.0,3.2817215e-06,0.99999666
1404,1.0,2.6027305e-06,0.9999974
1405,0.0,0.99998534,1.4636226e-05
1406,0.0,1.0,3.169663e-08
1407,0.0,0.999995,4.9499204e-06
1408,1.0,1.9314602e-06,0.9999981
1409,1.0,1.7196946e-06,0.99999833
1410,1.0,0.00011344879,0.9998865
1411,1.0,5.8046094e-06,0.99999416
1412,0.0,0.9999925,7.502489e-06
1413,0.0,0.99999607,3.9504084e-06
1414,1.0,5.8971824e-07,0.9999994
1415,1.0,3.8472754e-06,0.9999962
1416,1.0,6.266213e-05,0.9999373
1417,1.0,1.203618e-05,0.99998796
1418,1.0,2.2400066e-06,0.99999774
1419,1.0,1.537927e-05,0.9999846
1420,0.0,0.9999995,4.536039e-07
1421,1.0,8.0972114e-07,0.99999917
1422,1.0,9.9056615e-06,0.9999901
1423,1.0,7.2205958e-06,0.9999927
1424,0.0,0.9999974,2.5780516e-06
1425,0.0,0.9999999,1.065488e-07
1426,1.0,4.589894e-06,0.99999535
1427,1.0,8.563119e-06,0.9999914
1428,1.0,6.314659e-05,0.9999368
1429,1.0,2.560354e-07,0.99999976
1430,1.0,4.4983128e-05,0.99995506
1431,1.0,2.4429676e-06,0.9999976
1432,0.0,0.9999994,6.166477e-07
1433,1.0,1.2979665e-06,0.9999987
1434,0.0,0.9999938,6.16704e-06
1435,0.0,0.99996245,3.756466e-05
1436,1.0,0.00058385363,0.9994161
1437,1.0,1.1740005e-06,0.9999988
1438,1.0,8.633483e-06,0.9999914
1439,1.0,3.320447e-05,0.99996674
1440,1.0,5.769646e-07,0.9999994
1441,1.0,2.5546299e-06,0.9999975
1442,1.0,1.2029786e-06,0.9999988
1443,1.0,1.6703543e-06,0.99999833
1444,1.0,6.5536738e-06,0.99999344
1445,1.0,2.482866e-06,0.9999975
1446,0.0,0.99989116,0.00010887241
1447,1.0,7.379176e-06,0.9999926
1448,1.0,1.1512435e-05,0.99998844
1449,1.0,6.884653e-05,0.9999311
1450,1.0,0.00017895066,0.9998211
1451,1.0,6.2822613e-07,0.9999994
1452,1.0,3.3526255e-06,0.99999666
1453,1.0,6.101502e-06,0.9999939
1454,1.0,7.345755e-06,0.9999926
1455,1.0,4.0394098e-06,0.99999595
1456,0.0,0.9999919,8.052e-06
1457,1.0,1.2206871e-05,0.99998784
1458,1.0,4.751353e-07,0.9999995
1459,0.0,0.99999106,8.893327e-06
1460,1.0,3.6824324e-06,0.9999963
1461,0.0,0.99999964,3.1128448e-07
1462,0.0,0.9999845,1.5533496e-05
1463,1.0,5.395779e-07,0.9999994
1464,1.0,0.00038331075,0.9996166
1465,1.0,9.2822313e-07,0.99999905
1466,1.0,4.399076e-07,0.9999995
1467,1.0,7.0398114e-06,0.99999297
1468,1.0,1.2246468e-06,0.9999988
1469,0.0,0.9999995,4.5138324e-07
1470,0.0,0.99999285,7.108482e-06
1471,1.0,9.4876566e-07,0.99999905
1472,1.0,3.6562888e-05,0.9999634
1473,1.0,3.231199e-07,0.99999964
1474,0.0,0.99983275,0.00016718658
1475,1.0,4.5792065e-05,0.9999542
1476,1.0,5.404297e-07,0.9999994
1477,1.0,1.1390776e-05,0.99998856
1478,0.0,1.0,4.6873538e-08
1479,1.0,2.5769477e-06,0.9999974
1480,1.0,0.0004092371,0.9995908
1481,1.0,1.0067478e-05,0.99999
1482,1.0,3.260116e-05,0.99996746
1483,1.0,1.3234657e-06,0.9999987
1484,1.0,0.00027191598,0.999728
1485,1.0,1.9751901e-06,0.999998
1486,1.0,4.366626e-06,0.9999956
1487,1.0,4.466839e-07,0.9999995
1488,1.0,1.7110553e-06,0.99999833
1489,1.0,4.8802633e-07,0.9999995
1490,1.0,5.4817923e-05,0.99994516
1491,1.0,0.00015388487,0.9998461
1492,0.0,0.99999964,3.288876e-07
1493,1.0,2.8531415e-06,0.99999714
1494,1.0,1.7138317e-06,0.99999833
1495,1.0,7.200615e-07,0.9999993
1496,0.0,0.9999999,8.114622e-08
1497,0.0,0.99999905,1.0012614e-06
1498,1.0,3.397648e-07,0.99999964
1499,0.0,0.9999845,1.5478277e-05
1500,1.0,0.00019508043,0.9998049
1501,1.0,8.9276145e-06,0.99999106
1502,1.0,6.6377465e-06,0.9999933
1503,0.0,1.0,3.4726052e-12
1504,1.0,4.6699683e-05,0.99995327
1505,1.0,5.5736416e-07,0.9999994
1506,1.0,3.1904299e-06,0.9999968
1507,1.0,4.665929e-06,0.99999535
1508,1.0,4.254303e-05,0.99995744
1509,1.0,1.2075891e-06,0.9999988
1510,1.0,1.1952845e-06,0.9999988
1511,1.0,4.783449e-05,0.9999522
1512,1.0,0.00027220807,0.9997278
1513,1.0,2.7470802e-05,0.9999726
1514,0.0,1.0,5.2054243e-13
1515,1.0,0.00012105066,0.9998789
1516,1.0,6.1151627e-06,0.9999939
1517,1.0,1.2032714e-05,0.99998796
1518,1.0,1.0846139e-06,0.9999989
1519,1.0,4.5016504e-06,0.99999547
1520,1.0,0.0002002688,0.9997998
1521,0.0,0.9999975,2.4882158e-06
1522,0.0,0.9999807,1.9255462e-05
1523,0.0,1.0,9.756025e-12
1524,1.0,0.00023204919,0.99976796
1525,0.0,0.9999846,1.532298e-05
1526,1.0,3.6683733e-07,0.99999964
1527,1.0,1.751366e-06,0.9999982
1528,1.0,0.0003430793,0.9996569
1529,1.0,1.9691097e-05,0.99998033
1530,1.0,2.6228515e-06,0.9999974
1531,1.0,0.00026010087,0.99973994
1532,1.0,3.067738e-05,0.99996936
1533,1.0,2.8285713e-08,1.0
1534,1.0,0.0003607858,0.99963915
1535,1.0,3.1085485e-05,0.9999689
1536,1.0,0.0005217838,0.9994783
1537,1.0,8.740498e-07,0.99999917
1538,1.0,2.9206569e-05,0.9999708
1539,1.0,2.0918023e-06,0.99999785
1540,1.0,2.8497234e-06,0.99999714
1541,0.0,1.0,1.0030753e-08
1542,1.0,1.4325285e-06,0.99999857
1543,1.0,1.8151401e-06,0.9999982
1544,1.0,1.8844681e-05,0.99998116
1545,0.0,1.0,4.8303203e-08
1546,0.0,1.0,3.8691623e-09
1547,1.0,1.9863978e-06,0.999998
1548,1.0,1.0550765e-06,0.9999989
1549,1.0,0.00010856222,0.9998914
1550,1.0,0.00010108655,0.9998989
1551,1.0,2.694752e-07,0.99999976
1552,1.0,1.0093491e-06,0.99999905
1553,1.0,3.7541167e-06,0.9999963
1554,0.0,0.99994814,5.1877312e-05
1555,1.0,1.0584748e-06,0.9999989
1556,1.0,2.4184794e-06,0.9999976
1557,1.0,5.385115e-06,0.99999464
1558,1.0,5.8204632e-06,0.99999416
1559,1.0,0.00013826872,0.9998617
1560,1.0,7.285935e-06,0.9999927
1561,1.0,2.2493365e-05,0.99997747
1562,1.0,2.1993665e-06,0.99999785
1563,1.0,5.264695e-05,0.9999473
1564,1.0,9.226461e-06,0.9999908
1565,0.0,1.0,2.6087297e-09
1566,1.0,1.3621495e-05,0.9999864
1567,1.0,4.6901867e-05,0.99995315
1568,1.0,0.0001590703,0.99984086
1569,1.0,1.3168659e-06,0.9999987
1570,0.0,0.9999925,7.542923e-06
1571,1.0,5.7682446e-05,0.9999423
1572,1.0,2.2411307e-06,0.99999774
1573,1.0,2.3685168e-06,0.9999976
1574,1.0,1.032823e-06,0.9999989
1575,1.0,4.9706836e-07,0.9999995
1576,0.0,0.9999994,5.7734553e-07
1577,0.0,0.99998236,1.7632801e-05
1578,1.0,4.875416e-06,0.9999951
1579,0.0,0.99999917,8.312775e-07
1580,0.0,0.99997926,2.0686335e-05
1581,1.0,8.8482784e-07,0.99999917
1582,1.0,6.269525e-05,0.9999373
1583,1.0,4.4150346e-07,0.9999995
1584,1.0,4.5396828e-07,0.9999995
1585,1.0,1.5966003e-06,0.99999845
1586,1.0,8.107742e-06,0.9999919
1587,0.0,0.99999785,2.1317744e-06
1588,1.0,1.5183448e-06,0.99999845
1589,1.0,6.052838e-07,0.9999994
1590,1.0,1.570434e-05,0.99998426
1591,1.0,1.2203856e-06,0.9999988
1592,1.0,0.00048862176,0.99951136
1593,1.0,5.256944e-05,0.9999474
1594,1.0,4.190175e-06,0.9999958
1595,1.0,0.0001427062,0.9998573
1596,1.0,0.000111919144,0.99988806
1597,0.0,0.9999931,6.8613804e-06
1598,1.0,3.354141e-05,0.9999665
1599,1.0,1.2090042e-06,0.9999988
1600,1.0,8.508219e-07,0.99999917
1601,0.0,0.9999988,1.2252415e-06
1602,1.0,1.6036265e-05,0.9999839
1603,1.0,6.159043e-05,0.99993837
1604,0.0,0.9999913,8.731261e-06
1605,1.0,5.462896e-06,0.9999945
1606,1.0,1.6756812e-05,0.9999832
1607,1.0,3.430016e-07,0.99999964
1608,1.0,3.4249533e-06,0.99999654
1609,1.0,0.0001084931,0.9998915
1610,0.0,0.9999989,1.1077794e-06
1611,1.0,1.8686927e-05,0.9999813
1612,1.0,7.176504e-07,0.9999993
1613,1.0,1.3438048e-06,0.9999987
1614,0.0,0.9999993,7.195329e-07
1615,1.0,3.144913e-07,0.99999964
1616,1.0,2.6460405e-06,0.9999974
1617,1.0,1.1750578e-06,0.9999988
1618,0.0,1.0,6.392683e-11
1619,0.0,0.9999994,6.427918e-07
1620,1.0,7.742996e-07,0.9999993
1621,1.0,9.733117e-06,0.9999902
1622,0.0,1.0,5.185084e-08
1623,0.0,1.0,3.156506e-11
1624,0.0,0.9999995,5.0582526e-07
1625,1.0,9.0395915e-05,0.99990964
1626,1.0,5.302267e-07,0.9999995
1627,0.0,0.99999213,7.90336e-06
1628,0.0,1.0,2.1215649e-10
1629,1.0,8.3844714e-07,0.99999917
1630,1.0,3.932629e-06,0.99999607
1631,1.0,1.7234725e-06,0.99999833
1632,1.0,1.8184791e-06,0.9999982
1633,1.0,4.8426996e-06,0.9999951
1634,0.0,1.0,1.8778261e-09
1635,1.0,1.3651658e-06,0.9999987
1636,1.0,4.064509e-05,0.99995935
1637,1.0,4.7204517e-06,0.99999523
1638,0.0,1.0,2.9945152e-08
1639,1.0,3.6621692e-05,0.9999634
1640,1.0,8.634686e-05,0.9999137
1641,1.0,4.9702317e-06,0.999995
1642,1.0,5.974555e-05,0.9999403
1643,0.0,0.9999738,2.6226457e-05
1644,0.0,0.99999297,7.0027563e-06
1645,0.0,0.99999976,2.587868e-07
1646,1.0,3.8225303e-06,0.9999962
1647,1.0,4.329884e-05,0.9999567
1648,1.0,2.9469225e-05,0.99997056
1649,1.0,1.4024877e-06,0.99999857
1650,0.0,1.0,4.7181917e-08
1651,1.0,1.9109622e-07,0.99999976
1652,1.0,6.89221e-07,0.9999993
1653,0.0,1.0,2.7647275e-13
1654,1.0,2.3031648e-06,0.99999774
1655,1.0,2.7915636e-05,0.9999721
1656,1.0,3.1544878e-06,0.9999969
1657,1.0,2.0890593e-06,0.99999785
1658,1.0,2.2456394e-05,0.9999776
1659,0.0,0.9998827,0.00011734691
1660,1.0,1.5810821e-05,0.99998415
1661,1.0,1.4484337e-06,0.99999857
1662,1.0,0.00018959517,0.9998104
1663,0.0,0.99999726,2.717973e-06
1664,0.0,0.9999949,5.135712e-06
1665,0.0,1.0,4.7000728e-09
1666,1.0,2.762806e-07,0.99999976
1667,1.0,4.260337e-07,0.9999995
1668,1.0,1.685895e-05,0.9999832
1669,1.0,3.9917225e-07,0.99999964
1670,0.0,0.9999871,1.28584e-05
1671,1.0,1.1428873e-06,0.9999988
1672,0.0,1.0,2.4358136e-09
1673,1.0,5.6121107e-06,0.9999944
1674,1.0,1.9563274e-06,0.9999981
1675,1.0,5.872551e-06,0.99999416
1676,1.0,2.3601267e-06,0.9999976
1677,1.0,6.9919183e-06,0.99999297
1678,0.0,0.99916685,0.00083320925
1679,1.0,3.1328184e-06,0.9999969
1680,1.0,6.50328e-06,0.99999344
1681,0.0,0.99999106,8.9416735e-06
1682,1.0,4.2234806e-05,0.9999578
1683,1.0,5.1946612e-05,0.999948
1684,1.0,6.516921e-05,0.9999348
1685,1.0,1.4433592e-06,0.99999857
1686,0.0,0.99999976,1.8057099e-07
1687,0.0,0.9999999,1.282809e-07
1688,1.0,5.545715e-07,0.9999994
1689,0.0,0.9999999,1.02615616e-07
1690,0.0,0.99999774,2.257076e-06
1691,1.0,7.752483e-07,0.99999917
1692,1.0,0.00011088691,0.99988914
1693,1.0,9.255207e-06,0.9999907
1694,1.0,7.903464e-07,0.99999917
1695,1.0,9.1798036e-05,0.9999082
1696,0.0,0.999998,1.9994147e-06
1697,1.0,6.286736e-06,0.9999937
1698,1.0,1.7073211e-06,0.99999833
1699,1.0,8.808179e-06,0.9999912
1700,1.0,2.8283717e-05,0.99997175
1701,1.0,8.2769554e-07,0.99999917
1702,1.0,8.335681e-05,0.9999167
1703,1.0,7.274406e-07,0.9999993
1704,1.0,0.000113054855,0.999887
1705,1.0,3.7913802e-07,0.99999964
1706,1.0,3.7027623e-06,0.9999963
1707,1.0,6.196174e-05,0.999938
1708,1.0,1.1288132e-06,0.9999989
1709,1.0,5.7684533e-06,0.9999943
1710,1.0,0.00048020863,0.9995198
1711,1.0,5.054807e-05,0.99994946
1712,1.0,2.5108775e-05,0.99997485
1713,0.0,0.99999976,1.9120323e-07
1714,1.0,3.429431e-06,0.99999654
1715,1.0,3.7270442e-07,0.99999964
1716,1.0,7.18631e-06,0.99999285
1717,0.0,0.99999774,2.2771312e-06
1718,0.0,1.0,1.1015507e-09
1719,0.0,0.9999695,3.052982e-05
1720,1.0,9.02937e-07,0.99999905
1721,0.0,1.0,6.805966e-14
1722,0.0,1.0,2.9634874e-11
1723,0.0,0.9999815,1.8464554e-05
1724,1.0,1.2057065e-05,0.99998796
1725,1.0,1.0294215e-06,0.9999989
1726,1.0,1.1271834e-06,0.9999989
1727,1.0,2.2207985e-05,0.9999778
1728,1.0,6.1207347e-06,0.9999939
1729,1.0,1.2301002e-06,0.9999988
1730,0.0,1.0,4.963663e-08
1731,1.0,3.618654e-07,0.99999964
1732,1.0,1.8567375e-06,0.9999981
1733,0.0,0.99999297,6.987519e-06
1734,1.0,3.2979813e-05,0.999967
1735,1.0,5.1049187e-06,0.9999949
1736,0.0,0.99988186,0.00011807525
1737,1.0,9.609818e-07,0.99999905
1738,1.0,5.1270223e-07,0.9999995
1739,1.0,3.379522e-07,0.99999964
1740,1.0,2.9920038e-05,0.9999701
1741,1.0,5.1341857e-07,0.9999995
1742,1.0,0.00012382466,0.99987614
1743,1.0,5.233771e-07,0.9999995
1744,0.0,1.0,1.2900035e-10
1745,1.0,2.080705e-06,0.999998
1746,1.0,1.4389487e-05,0.9999856
1747,1.0,0.0003183062,0.9996817
1748,0.0,1.0,6.8052646e-14
1749,1.0,1.3235287e-06,0.9999987
1750,1.0,1.600696e-05,0.999984
1751,1.0,1.9212392e-05,0.9999808
1752,0.0,0.9999558,4.4237975e-05
1753,1.0,6.4075516e-06,0.99999356
1754,1.0,4.1158617e-07,0.99999964
1755,1.0,1.2367485e-06,0.9999988
1756,1.0,6.0683975e-05,0.9999393
1757,1.0,8.113978e-06,0.9999919
1758,0.0,0.99984384,0.00015610646
1759,1.0,4.2714095e-05,0.9999573
1760,1.0,1.7363603e-06,0.9999982
1761,1.0,2.6715956e-05,0.9999733
1762,1.0,9.207985e-07,0.99999905
1763,1.0,4.9362643e-07,0.9999995
1764,1.0,7.6982144e-07,0.9999993
1765,1.0,3.73374e-06,0.9999963
1766,1.0,4.84781e-06,0.9999951
1767,1.0,1.756215e-05,0.9999825
1768,1.0,3.3064891e-06,0.99999666
1769,0.0,1.0,2.4830222e-09
1770,1.0,4.6536547e-06,0.99999535
1771,1.0,4.331421e-05,0.9999567
1772,0.0,1.0,1.5745233e-08
1773,0.0,0.9999987,1.3082127e-06
1774,1.0,1.8749495e-05,0.9999813
1775,1.0,1.027552e-06,0.9999989
1776,1.0,8.776791e-05,0.99991226
1777,1.0,0.00031264237,0.99968743
1778,1.0,0.00092634105,0.9990736
1779,1.0,4.2089864e-06,0.9999958
1780,0.0,1.0,9.262639e-10
1781,1.0,8.311316e-07,0.99999917
1782,1.0,0.00012881376,0.99987113
1783,1.0,5.2650075e-06,0.99999475
1784,1.0,3.3484906e-05,0.9999665
1785,1.0,3.4512028e-05,0.9999654
1786,1.0,4.3324094e-06,0.9999957
1787,0.0,1.0,1.0184463e-11
1788,1.0,6.564468e-07,0.9999993
1789,1.0,1.8891149e-07,0.99999976
1790,1.0,1.311772e-06,0.9999987
1791,1.0,2.5121976e-06,0.9999975
1792,1.0,7.3483056e-06,0.9999926
1793,1.0,1.5283821e-07,0.9999999
1794,1.0,2.0432665e-06,0.999998
1795,1.0,1.7973891e-06,0.9999982
1796,1.0,0.00023391379,0.99976605
1797,0.0,0.99999976,2.7811126e-07
1798,0.0,0.999977,2.2954919e-05
1799,1.0,1.3659896e-05,0.9999863
1800,1.0,4.203617e-07,0.9999995
1801,1.0,0.00041279735,0.99958724
1802,1.0,3.4305433e-06,0.99999654
1803,1.0,4.9328002e-05,0.99995065
1804,1.0,2.048052e-06,0.999998
1805,1.0,0.000130585,0.99986935
1806,0.0,0.9999999,1.3037287e-07
1807,1.0,2.8105958e-05,0.99997187
1808,1.0,6.18484e-05,0.99993813
1809,1.0,8.9395763e-07,0.99999917
1810,0.0,1.0,1.6481172e-08
1811,1.0,1.4857101e-05,0.9999851
1812,1.0,2.7600302e-06,0.99999726
1813,0.0,1.0,8.753467e-09
1814,1.0,7.1585728e-06,0.99999285
1815,1.0,7.5924014e-05,0.99992406
1816,1.0,7.671957e-06,0.9999924
1817,0.0,0.9999925,7.5417647e-06
1818,0.0,0.9999957,4.3405526e-06
1819,1.0,5.186872e-06,0.99999475
1820,1.0,3.090374e-05,0.9999691
1821,0.0,1.0,1.3828266e-10
1822,0.0,0.99999964,3.1199508e-07
1823,0.0,1.0,1.1084448e-09
1824,1.0,1.0162531e-06,0.9999989
1825,1.0,4.6781926e-05,0.99995327
1826,0.0,0.9999995,4.6259765e-07
1827,1.0,1.7781358e-07,0.9999999
1828,0.0,1.0,1.9576849e-11
1829,1.0,1.7560305e-06,0.9999982
1830,1.0,5.0817107e-06,0.9999949
1831,0.0,1.0,2.2041909e-13
1832,1.0,2.6806703e-07,0.99999976
1833,1.0,6.546965e-06,0.99999344
1834,0.0,0.9999902,9.792929e-06
1835,1.0,1.1177271e-05,0.9999888
1836,1.0,1.29129e-05,0.9999871
1837,1.0,2.4214935e-06,0.9999976
1838,1.0,5.745438e-06,0.9999943
1839,1.0,1.4278284e-06,0.99999857
1840,1.0,1.1120485e-06,0.9999989
1841,1.0,8.648123e-07,0.99999917
1842,1.0,2.2664758e-06,0.99999774
1843,1.0,2.2382983e-06,0.99999774
1844,0.0,0.9999882,1.1806804e-05
1845,1.0,0.00017112028,0.9998288
1846,1.0,1.5968859e-05,0.999984
1847,1.0,1.0329136e-06,0.9999989
1848,0.0,1.0,5.886726e-10
1849,1.0,5.4196305e-05,0.99994576
1850,1.0,5.467759e-06,0.9999945
1851,1.0,6.736554e-06,0.9999932
1852,0.0,1.0,5.628417e-09
1853,1.0,1.8929901e-06,0.9999981
1854,1.0,6.1072016e-05,0.99993896
1855,1.0,1.7902145e-06,0.9999982
1856,1.0,4.5308855e-07,0.9999995
1857,1.0,0.00028085985,0.9997191
1858,1.0,5.8548147e-05,0.99994147
1859,0.0,1.0,6.870882e-10
1860,1.0,8.726963e-07,0.99999917
1861,1.0,3.8507336e-05,0.9999615
1862,0.0,0.9999963,3.6670092e-06
1863,1.0,2.9672063e-05,0.9999703
1864,1.0,2.3926703e-05,0.99997604
1865,0.0,0.99998593,1.4029429e-05
1866,1.0,0.00023700894,0.99976295
1867,1.0,8.197316e-07,0.99999917
1868,1.0,0.00029364455,0.9997063
1869,1.0,4.39574e-05,0.999956
1870,1.0,6.6206616e-07,0.9999993
1871,0.0,0.9999994,6.368213e-07
1872,1.0,1.0080553e-05,0.99998987
1873,0.0,0.9999962,3.8007058e-06
1874,1.0,6.1775995e-06,0.9999938
1875,1.0,2.580458e-05,0.99997425
1876,1.0,1.5521014e-06,0.99999845
1877,1.0,1.4401499e-05,0.9999856
1878,0.0,0.9999987,1.2546872e-06
1879,1.0,4.7071407e-07,0.9999995
1880,1.0,3.0350762e-05,0.9999696
1881,0.0,0.9999987,1.2896404e-06
1882,1.0,1.2874671e-05,0.9999871
1883,1.0,2.739429e-06,0.99999726
1884,0.0,0.99999964,2.995193e-07
1885,1.0,0.000117887495,0.9998821
1886,1.0,6.052542e-06,0.9999939
1887,1.0,4.3671946e-07,0.9999995
1888,1.0,1.3102392e-06,0.9999987
1889,1.0,1.3431638e-05,0.9999865
1890,0.0,0.9999964,3.6284134e-06
1891,1.0,7.0086217e-06,0.99999297
1892,1.0,4.7383305e-06,0.99999523
1893,1.0,5.8091104e-05,0.99994195
1894,0.0,1.0,5.3648602e-08
1895,1.0,3.0549276e-05,0.9999695
1896,0.0,1.0,1.6688666e-10
1897,1.0,2.868908e-05,0.9999713
1898,1.0,0.00027231034,0.99972767
1899,1.0,1.1445437e-07,0.9999999
1900,1.0,0.00014265381,0.9998573
1901,1.0,1.6135718e-05,0.9999839
1902,1.0,2.9451456e-07,0.99999976
1903,1.0,3.9806553e-05,0.9999602
1904,1.0,2.191327e-06,0.99999785
1905,0.0,0.99999857,1.477872e-06
1906,1.0,1.7340915e-06,0.9999982
1907,1.0,9.065669e-05,0.9999093
1908,1.0,1.0228922e-05,0.99998975
1909,1.0,3.4190366e-06,0.99999654
1910,0.0,1.0,9.439528e-10
1911,1.0,8.10598e-05,0.99991894
1912,1.0,1.4464803e-05,0.9999856
1913,1.0,2.5529675e-05,0.9999745
1914,1.0,6.4842006e-06,0.99999356
1915,1.0,4.335408e-05,0.9999566
1916,1.0,3.2445932e-05,0.9999676
1917,1.0,0.00012967818,0.9998703
1918,1.0,6.8547024e-07,0.9999993
1919,1.0,1.303519e-06,0.9999987
1920,0.0,1.0,2.993894e-11
1921,1.0,6.457939e-05,0.9999354
1922,1.0,1.56909e-06,0.99999845
1923,1.0,5.7901406e-07,0.9999994
1924,1.0,8.765324e-05,0.9999124
1925,1.0,5.48575e-07,0.9999994
1926,1.0,2.90848e-05,0.9999709
1927,1.0,2.0537751e-05,0.9999795
1928,1.0,5.5364117e-06,0.9999945
1929,0.0,1.0,1.16595865e-11
1930,1.0,1.4249011e-06,0.99999857
1931,1.0,8.272526e-06,0.9999918
1932,1.0,5.2436258e-06,0.99999475
1933,0.0,1.0,3.3116513e-11
1934,1.0,1.4512997e-07,0.9999999
1935,1.0,1.9491167e-06,0.9999981
1936,0.0,1.0,3.226929e-09
1937,1.0,7.904022e-05,0.99992096
1938,0.0,1.0,4.1265745e-12
1939,0.0,1.0,4.9799236e-09
1940,1.0,1.6311799e-06,0.99999833
1941,1.0,7.2163825e-06,0.9999927
1942,0.0,1.0,2.9552139e-10
1943,1.0,0.000108848944,0.99989116
1944,1.0,3.0341162e-06,0.999997
1945,0.0,0.9999876,1.2424996e-05
1946,1.0,2.3134733e-05,0.9999769
1947,1.0,4.7159074e-06,0.99999523
1948,0.0,1.0,1.0291056e-08
1949,1.0,7.20023e-07,0.9999993
1950,1.0,1.1544526e-05,0.99998844
1951,1.0,1.4318962e-06,0.99999857
1952,1.0,3.6742902e-05,0.9999633
1953,1.0,6.553659e-07,0.9999994
1954,0.0,0.9999995,5.2752523e-07
1955,1.0,8.677939e-05,0.9999132
1956,0.0,0.9999994,6.2539505e-07
1957,1.0,1.1874782e-05,0.9999881
1958,0.0,0.9999534,4.6611454e-05
1959,1.0,3.3309527e-07,0.99999964
1960,1.0,4.908287e-05,0.9999509
1961,0.0,0.9999521,4.7878115e-05
1962,1.0,4.8966882e-05,0.999951
1963,1.0,4.2549223e-06,0.9999957
1964,1.0,2.0510172e-06,0.999998
1965,1.0,8.0135214e-07,0.99999917
1966,1.0,8.249033e-06,0.9999918
1967,1.0,2.2407846e-06,0.99999774
1968,1.0,8.501795e-07,0.99999917
1969,1.0,4.8407974e-06,0.9999951
1970,1.0,1.475388e-06,0.99999857
1971,1.0,8.280799e-06,0.9999918
1972,0.0,1.0,2.0150754e-08
1973,1.0,0.00017575998,0.9998242
1974,1.0,0.00012216224,0.9998778
1975,1.0,8.886711e-05,0.99991107
1976,1.0,7.5249795e-07,0.9999993
1977,0.0,0.9999865,1.3463547e-05
1978,1.0,2.1037822e-06,0.99999785
1979,1.0,2.5566237e-06,0.9999975
1980,1.0,3.1441585e-05,0.9999685
1981,0.0,1.0,1.617723e-12
1982,1.0,3.8901308e-05,0.99996114
1983,0.0,0.99999857,1.430905e-06
1984,0.0,0.9999987,1.3227262e-06
1985,1.0,3.8188358e-07,0.99999964
1986,0.0,1.0,4.0410598e-08
1987,0.0,0.9999995,4.5201736e-07
1988,1.0,4.0605303e-07,0.99999964
1989,1.0,6.769868e-05,0.9999323
1990,0.0,1.0,1.1887545e-09
1991,0.0,0.9999994,5.3893405e-07
1992,1.0,7.2760014e-07,0.9999993
1993,0.0,0.99999833,1.7159643e-06
1994,1.0,9.042589e-06,0.99999094
1995,1.0,2.1610378e-05,0.9999784
1996,0.0,1.0,5.044722e-09
1997,1.0,5.9586062e-05,0.9999404
1998,1.0,1.7918884e-06,0.9999982
1999,1.0,2.0460712e-07,0.99999976
2000,0.0,0.9999939,6.0700972e-06
2001,0.0,0.9999999,1.3168581e-07
2002,1.0,4.357983e-05,0.99995637
2003,1.0,1.3585977e-06,0.9999987
2004,1.0,4.3528344e-06,0.9999956
2005,1.0,5.9118778e-05,0.9999409
2006,1.0,1.9845854e-06,0.999998
2007,1.0,5.6163994e-06,0.9999944
2008,1.0,5.7457163e-07,0.9999994
2009,1.0,0.00012783874,0.9998721
2010,1.0,1.9438207e-06,0.9999981
2011,1.0,2.6179234e-07,0.99999976
2012,1.0,8.0411355e-06,0.999992
2013,1.0,7.260683e-07,0.9999993
2014,1.0,7.2726965e-05,0.9999273
2015,1.0,7.0329254e-09,1.0
2016,1.0,3.0476772e-07,0.99999964
