id,true_0,score_0,score_1,score_2,score_3,score_4,score_5,score_6
3372,5.0,0.014544075,0.034152783,0.022906313,0.01631249,0.0155763365,0.8879066,0.008601385
3373,4.0,0.0069233384,0.005628207,0.02281204,0.0017929015,0.15253937,0.79552287,0.014781265
3374,5.0,1.8149394e-06,2.4900337e-06,0.00016402463,1.1411202e-06,0.00015521188,0.9996712,4.000347e-06
3375,2.0,0.035289034,0.019789785,0.87227976,0.012095745,0.036191795,0.023529034,0.00082486134
3376,5.0,5.637523e-06,5.270282e-06,7.168475e-05,1.9265437e-06,0.00018840129,0.99959046,0.00013666846
3377,5.0,3.3440385e-05,3.709871e-05,0.00031554993,8.028241e-06,0.0005283285,0.99895895,0.00011864841
3378,5.0,5.88157e-06,1.6492722e-05,8.3200626e-05,1.6090355e-05,1.0679276e-05,0.9998179,4.9849896e-05
3379,5.0,0.019585647,0.02303586,0.04471591,0.009380485,0.09536102,0.79343176,0.01448931
3380,2.0,0.041705668,0.021199713,0.25588867,0.012361869,0.42891508,0.23491412,0.0050148405
3381,5.0,0.0059776837,0.0074175564,0.1026242,0.0033321595,0.14564903,0.71898425,0.016015092
3382,5.0,0.012893283,0.0074213804,0.24030207,0.005505288,0.14171764,0.591861,0.00029938057
3383,5.0,0.0001869054,0.0011556849,0.013427127,0.0008217119,0.009606631,0.9727999,0.0020020257
3384,4.0,0.0058816858,0.0034646224,0.045293275,0.0012271182,0.5579475,0.380217,0.0059687924
3385,5.0,1.468202e-07,1.065403e-07,1.3244029e-05,4.0314454e-08,1.0554319e-05,0.99997175,4.229579e-06
3386,5.0,7.903018e-05,0.00010525369,0.0020441785,5.9137936e-05,0.0151149025,0.9825471,5.0377454e-05
3387,5.0,7.866985e-06,7.590242e-06,0.00035518644,6.687163e-06,0.009214184,0.9904005,7.955476e-06
3388,5.0,0.00032262973,0.00026912955,0.0034715335,9.3933595e-05,0.0016302428,0.990622,0.0035905228
3389,2.0,0.030431725,0.03192334,0.35984996,0.012723201,0.29470584,0.15769759,0.112668335
3390,5.0,0.0064355014,0.017723786,0.056121122,0.0067358627,0.3597253,0.5461078,0.0071506114
3391,5.0,0.00026447992,0.0004894226,0.003000335,0.00013664717,0.020744009,0.96999997,0.0053650383
3392,5.0,0.00014589593,6.2516345e-05,0.0028437749,4.1339583e-05,0.00847118,0.9862272,0.0022079847
3393,5.0,0.00012513108,0.0001568928,0.003910147,5.6815334e-05,0.0063935453,0.98931444,4.296519e-05
3394,5.0,1.0431679e-05,1.7255661e-05,0.000114445575,1.4445858e-05,0.00012638081,0.99969554,2.1545706e-05
3395,1.0,0.04731524,0.6178246,0.01935559,0.029746406,0.01494998,0.06907422,0.2017339
3396,2.0,0.006186089,0.003618538,0.35003278,0.0011499575,0.30749393,0.33137843,0.00014025699
3397,5.0,1.30015e-06,1.8846355e-06,2.6796793e-05,9.5191234e-07,6.6537114e-06,0.99995327,9.082497e-06
3398,4.0,0.0020671883,0.0018107969,0.10747181,0.0007440644,0.2331175,0.65460217,0.0001864418
3399,5.0,6.482064e-05,8.808999e-05,0.0005569745,0.000106647676,0.0002481175,0.9988476,8.768994e-05
3400,5.0,1.23964755e-05,5.024546e-06,0.00020915605,1.2605058e-06,0.0028927242,0.9965539,0.00032556048
3401,1.0,0.093227066,0.6545558,0.07167493,0.036482435,0.004925913,0.05453919,0.08459469
3402,2.0,0.259574,0.22482845,0.26234287,0.03780172,0.18198435,0.018155139,0.015313508
3403,2.0,0.027207326,0.038605317,0.34816793,0.0101312585,0.18234856,0.22939475,0.16414487
3404,5.0,0.0011628736,0.0019247859,0.0064702095,0.0015961525,0.001093097,0.9858819,0.0018710506
3405,5.0,0.008778541,0.08432039,0.24792424,0.02911097,0.011573467,0.57306695,0.0452254
3406,1.0,0.32979673,0.6152989,0.016158337,0.016354438,0.0015037662,0.0016023148,0.01928553
3407,5.0,5.512463e-05,0.00023814419,0.00015352975,0.0003297456,5.6813322e-05,0.99845815,0.000708569
3408,5.0,0.0006426804,0.0012043484,0.0055173943,0.0005147782,0.005265041,0.9865153,0.0003404414
3409,5.0,0.00012955166,0.00020036248,0.0011201571,0.00021598335,0.0008327146,0.9973907,0.00011051547
3410,5.0,4.6121168e-05,4.299355e-05,0.00072867505,1.479264e-05,0.0014533348,0.99701476,0.00069939095
3411,2.0,0.11251339,0.03172303,0.7178561,0.04772383,0.031750795,0.052154962,0.0062779156
3412,5.0,0.0025246043,0.0077042766,0.21444231,0.0036794518,0.14443997,0.62506974,0.0021396868
3413,5.0,0.010496155,0.1242693,0.042574123,0.007055446,0.010901417,0.7912162,0.013487392
3414,5.0,8.6217e-06,3.9654486e-05,8.509206e-05,3.221459e-05,2.6684582e-05,0.9995346,0.00027312242
3415,5.0,0.0013948524,0.00083216844,0.0043343045,0.00015372003,0.08604211,0.906102,0.0011408838
3416,5.0,0.0012496698,0.0012308189,0.010468359,0.00040266095,0.03523577,0.95081717,0.0005955974
3417,5.0,0.00054215756,0.0014823184,0.008011355,0.00048722525,0.07139128,0.9174086,0.0006771184
3418,2.0,0.07885645,0.19492026,0.41384363,0.023742467,0.20893839,0.05448948,0.025209276
3419,5.0,0.006272016,0.0027611034,0.0083542345,0.004045945,0.013753386,0.96382695,0.0009863301
3420,5.0,2.66539e-05,7.704188e-07,0.0010619432,3.1039573e-07,0.9517842,0.020518648,0.026607463
3421,6.0,0.01302736,0.015259227,0.10677655,0.0034301174,0.16482288,0.39731076,0.29937315
3422,5.0,0.024715345,0.080860205,0.16731936,0.018666675,0.098158054,0.5934059,0.016874488
3423,5.0,0.0031103373,0.009122921,0.022990493,0.0025552567,0.02988741,0.9094534,0.022880197
3424,5.0,3.134442e-05,1.4686577e-05,0.0005305108,8.3185705e-06,0.0040719905,0.9951401,0.00020306664
3425,5.0,0.02179888,0.034849077,0.03177157,0.017702512,0.09771978,0.7326409,0.0635172
3426,5.0,0.009436811,0.005287943,0.045067567,0.00717161,0.07120348,0.85908645,0.0027461664
3427,5.0,0.00017144403,0.00089938735,0.00024387777,0.0007105453,0.00011160386,0.9961902,0.0016730534
3428,5.0,0.00029428586,0.00056043046,0.00738166,0.0002004405,0.05694289,0.9327868,0.0018334426
3429,5.0,9.734618e-10,1.9260145e-10,3.0396163e-07,5.6768493e-11,3.4160757e-07,0.9999976,1.7237293e-06
3430,5.0,3.88253e-05,2.8540118e-05,0.00021787878,1.2971859e-05,0.0013377372,0.9981414,0.0002226391
3431,5.0,1.7247023e-05,3.2650914e-05,0.00040738806,1.9500914e-05,2.9831805e-05,0.99929905,0.00019435109
3432,5.0,0.00088755094,0.0003852295,0.02706051,0.0001570274,0.16220954,0.72263855,0.08666154
3433,5.0,2.066995e-05,1.0467543e-05,0.00040043602,8.902498e-06,0.024480883,0.97507167,6.9579464e-06
3434,1.0,0.04603408,0.39263165,0.029432885,0.026583163,0.04439877,0.09586863,0.36505085
3435,5.0,5.1735406e-05,0.00016572564,0.00021446205,0.00019601922,6.6439585e-05,0.9988452,0.00046033104
3436,5.0,1.1597331e-05,1.5200185e-05,0.00013794526,7.681167e-06,6.487308e-05,0.9997292,3.3524466e-05
3437,5.0,3.813912e-05,7.7321594e-05,0.0013978137,1.7757748e-05,0.0069041075,0.99147123,9.3678405e-05
3438,5.0,5.114075e-09,1.8969868e-09,9.1171466e-07,9.255533e-10,2.6106259e-06,0.99999547,9.691149e-07
3439,4.0,0.015254429,0.00937582,0.016713584,0.0012390058,0.9391392,0.016982494,0.0012954613
3440,5.0,0.0007579241,0.00073164917,0.010427306,0.00033492965,0.04485762,0.9422166,0.0006739104
3441,6.0,0.010766276,0.1105643,0.022298297,0.0107526705,0.05410785,0.4352926,0.356218
3442,5.0,0.0007724145,0.0014233144,0.011907645,0.00093236665,0.0052712034,0.979513,0.00018012871
3443,2.0,0.0115514435,0.01157584,0.16797078,0.0045059486,0.45531237,0.34166938,0.00741419
3444,5.0,0.0067073493,0.05641474,0.11768664,0.007936206,0.045913596,0.73899364,0.026347833
3445,4.0,0.00045367455,0.00013186557,0.0031067377,3.957488e-05,0.43039057,0.56203604,0.0038415478
3446,4.0,0.002405419,0.0014435466,0.035151154,0.0004972813,0.5764124,0.36134326,0.022746945
3447,5.0,1.3884531e-05,1.3035736e-05,0.00018594187,4.6921487e-06,0.0003971978,0.9992355,0.00014979526
3448,5.0,6.1793605e-07,3.8714728e-07,2.7990442e-05,2.0455074e-07,1.14672785e-05,0.9999455,1.3849958e-05
3449,5.0,4.53743e-07,7.7068955e-07,2.5311918e-05,3.7069788e-07,1.0637336e-05,0.999959,3.5219773e-06
3450,5.0,4.1705338e-05,9.9792815e-05,0.0003989964,9.718464e-05,0.00016836177,0.99910057,9.3409246e-05
3451,5.0,0.00020776984,0.00094333634,0.0012391977,0.000508633,0.00083292456,0.98066634,0.015601809
3452,5.0,1.1144176e-06,1.6925383e-06,2.4007884e-05,1.4225292e-06,2.4029967e-05,0.99993384,1.3931797e-05
3453,2.0,0.20868279,0.2643115,0.26186383,0.04027916,0.11847557,0.089878246,0.016508916
3454,5.0,2.7605995e-05,8.54379e-05,6.219429e-05,6.665985e-05,6.207743e-05,0.9994136,0.00028239115
3455,5.0,1.1961319e-05,1.5332807e-05,0.00036194417,7.529879e-06,6.23568e-05,0.9994825,5.8316808e-05
3456,5.0,5.1109426e-05,9.764033e-05,0.0002852417,0.00016791876,0.0002448942,0.9990989,5.4230823e-05
3457,5.0,7.99723e-06,2.0602589e-05,8.373e-05,1.5123572e-05,2.4751253e-05,0.99981564,3.2154025e-05
3458,2.0,0.00974427,0.069553554,0.15911125,0.010172347,0.107492864,0.63225484,0.011670939
3459,6.0,0.0054492187,0.0060769785,0.038003575,0.0014842638,0.06741457,0.5945765,0.28699493
3460,4.0,0.0056300815,0.0022098185,0.024082761,0.00056881685,0.9476079,0.019624772,0.0002758763
3461,4.0,0.008371138,0.0037560514,0.021480242,0.0015712366,0.68119407,0.24343091,0.040196303
3462,4.0,0.006972593,0.0070796264,0.10440035,0.0023457082,0.21282981,0.64773726,0.018634658
3463,4.0,0.003069743,0.0053688227,0.13180414,0.0022448024,0.57535267,0.27697107,0.00518874
3464,5.0,0.0020943135,0.004911519,0.010298211,0.0034654273,0.0033675798,0.964981,0.01088197
3465,5.0,0.00078415306,0.0005443851,0.0019944424,0.00013614814,0.029396921,0.9645957,0.0025483447
3466,4.0,0.026402336,0.06903058,0.032839514,0.0048890193,0.829313,0.019931357,0.017594183
3467,5.0,0.0009788302,0.0048332824,0.023029417,0.001229905,0.03004908,0.93908316,0.0007963698
3468,5.0,5.021525e-05,7.760035e-05,0.0024381978,5.6262932e-05,0.017011303,0.9802161,0.00015038988
3469,5.0,0.0046821153,0.027304566,0.08911193,0.008513248,0.040027086,0.819293,0.011067995
3470,5.0,0.00029310057,0.0009745407,0.0039689103,0.00085500575,0.0036933343,0.9887888,0.0014263182
3471,2.0,0.050069664,0.04243206,0.17551918,0.008107348,0.508924,0.21034038,0.0046072872
3472,5.0,0.00013793338,0.00038100284,0.0016540566,0.00012698551,0.0014232849,0.98319304,0.013083754
3473,5.0,2.1970993e-06,7.011016e-07,6.9910864e-05,4.212541e-07,0.0001122948,0.9998029,1.1585118e-05
3474,6.0,0.029799394,0.33813006,0.03922168,0.015008384,0.014315639,0.39449427,0.16903058
3475,5.0,0.02089725,0.02345928,0.048795525,0.0033176653,0.47382757,0.33636898,0.09333376
3476,5.0,2.1755027e-06,3.776538e-06,5.7582176e-05,1.9290692e-06,1.48659265e-05,0.9998447,7.4973934e-05
3477,5.0,7.774863e-05,0.00011627057,0.002108239,3.9132545e-05,0.010069229,0.9875815,7.855951e-06
3478,1.0,0.03468835,0.027060179,0.1582815,0.014769824,0.4890055,0.27017683,0.0060177734
3479,6.0,0.08501479,0.20280896,0.08845875,0.04968967,0.067627035,0.22052047,0.2858804
3480,2.0,0.00010610628,0.0010699424,0.092513375,0.00056357164,0.010417047,0.8952608,6.9150046e-05
3481,5.0,0.009721511,0.022869939,0.19400336,0.0040067886,0.38174644,0.36364415,0.024007775
3482,1.0,0.321722,0.5249061,0.069480784,0.036509782,0.006277509,0.01791705,0.023186754
3483,5.0,1.2471717e-05,4.1394007e-05,5.8203026e-05,3.3082855e-05,6.213871e-05,0.99972004,7.270323e-05
3484,5.0,0.0021343238,0.014831982,0.018835407,0.0026580396,0.05552501,0.8936708,0.012344481
3485,5.0,3.44411e-05,9.798518e-05,0.00033397108,7.74627e-05,0.00018408509,0.9992101,6.1889776e-05
3486,5.0,5.554168e-07,1.5744083e-08,3.7988895e-05,1.0582624e-08,0.005780999,0.9940813,9.914161e-05
3487,1.0,0.2993614,0.60133785,0.03424386,0.024874123,0.011544191,0.011368783,0.017269768
3488,2.0,0.0030821862,0.0017684278,0.22649476,0.0018626556,0.03346521,0.7330203,0.00030650382
3489,5.0,8.912137e-08,7.628614e-08,8.484126e-06,3.848909e-08,1.279842e-06,0.9999888,1.2754238e-06
3490,5.0,0.000711334,0.0007317249,0.0032757455,0.00027500477,0.09611609,0.8985826,0.00030755898
3491,5.0,0.0011863051,0.00091866805,0.015949396,0.0006137647,0.02018118,0.96071017,0.00044042544
3492,5.0,0.016254254,0.02713837,0.14357913,0.017411955,0.043986075,0.74653554,0.0050946507
3493,5.0,3.9544135e-05,4.39369e-05,0.00063974224,2.2692655e-05,0.00031910517,0.9988427,9.219715e-05
3494,5.0,0.0017348806,0.0037172178,0.008689907,0.0010661318,0.034731943,0.9491696,0.000890436
3495,1.0,0.02930555,0.052151397,0.035083335,0.004739327,0.10718339,0.66180384,0.109733135
3496,5.0,1.2540801e-07,2.3239112e-08,1.5361105e-05,9.764099e-09,5.8453974e-05,0.99991775,8.317446e-06
3497,5.0,0.0001614576,0.00027542032,0.0009475084,0.0005211751,0.0004281433,0.9973447,0.00032152425
3498,5.0,0.0017103595,0.013251101,0.047013953,0.001601641,0.15987316,0.7381369,0.038412925
3499,5.0,0.0003905036,0.00094113074,0.0038774917,0.00035844004,0.010323601,0.980881,0.0032278332
3500,5.0,1.1757217e-05,2.1436175e-05,0.0002823999,2.9259487e-05,0.00011376055,0.99952185,1.9465033e-05
3501,2.0,0.071344465,0.10836078,0.16808678,0.013810594,0.51969135,0.08846268,0.030243332
3502,4.0,0.00965957,0.006028167,0.01514971,0.001147332,0.8360216,0.12701407,0.0049795527
3503,4.0,0.0060754484,0.0049833637,0.018962158,0.0007315848,0.9631352,0.0048930882,0.0012191016
3504,3.0,0.26975524,0.25872555,0.20169158,0.044690453,0.11672149,0.077601895,0.030813802
3505,2.0,0.010218971,0.012041235,0.8618131,0.0060422537,0.028199453,0.08126265,0.0004223565
3506,5.0,0.00018945654,0.00032973278,0.006829099,0.00010977292,0.0069256057,0.9854914,0.00012495638
3507,4.0,0.007504833,0.009516148,0.15113501,0.0027443357,0.7201515,0.10545072,0.0034975267
3508,5.0,0.000976545,0.0023707228,0.0011204982,0.002395695,0.00077943306,0.99085313,0.0015039435
3509,4.0,0.00052761263,7.597923e-05,0.010141269,2.1020081e-05,0.69037855,0.29029483,0.008560733
3510,5.0,2.3495232e-08,1.3140372e-08,3.0303916e-06,2.871872e-09,9.00189e-07,0.9999913,4.7693125e-06
3511,5.0,3.154104e-05,5.6745128e-05,0.00083354587,3.638195e-05,0.00020324215,0.9987748,6.3650696e-05
3512,5.0,3.332495e-05,6.8546484e-05,0.0010102642,6.157906e-05,0.00018582008,0.9985876,5.2873886e-05
3513,5.0,4.040271e-06,4.8353872e-06,3.78164e-05,2.343174e-06,4.242642e-05,0.99984956,5.8864392e-05
3514,5.0,2.21031e-05,1.5760515e-05,0.00064003724,7.3005162e-06,0.0001350259,0.9990941,8.5682914e-05
3515,1.0,0.13858691,0.66943324,0.06663785,0.042704657,0.0066208635,0.059008565,0.01700787
3516,0.0,0.601983,0.18523186,0.14257021,0.02494949,0.027055852,0.006950373,0.01125913
3517,5.0,2.4276293e-11,1.2950814e-11,5.4860635e-08,2.6355927e-12,1.14635865e-08,0.9999999,2.5751337e-08
3518,5.0,0.00012145789,0.00016708186,0.00035358602,0.0002706751,0.00033397498,0.99869305,6.022685e-05
3519,5.0,7.123192e-05,0.00027824033,0.0004017079,0.0001437243,0.00013380375,0.99849117,0.00048007027
3520,5.0,0.00023047971,0.00078281574,0.0010980692,0.00063028495,0.0004627488,0.9965969,0.00019875607
3521,5.0,0.0001716561,0.0009029769,0.00020236043,0.0008724024,7.2163755e-05,0.9953092,0.0024692349
3522,5.0,1.1023741e-06,4.1275842e-07,4.454003e-05,2.8247067e-07,6.032441e-05,0.99988353,9.8889195e-06
3523,2.0,0.014082303,0.03613862,0.5652251,0.011705463,0.030386927,0.34125257,0.0012089805
3524,5.0,3.6148696e-05,5.421617e-05,0.0006183269,1.461983e-05,0.00095013046,0.9965168,0.0018097409
3525,5.0,7.394892e-06,9.111014e-06,0.0006367374,6.589578e-06,9.233426e-05,0.99920976,3.8122264e-05
3526,1.0,0.088577926,0.09945706,0.21257938,0.014849377,0.50915056,0.072334014,0.0030516752
3527,2.0,0.005069527,0.0066777067,0.27652127,0.0019353593,0.042682476,0.6665859,0.000527785
3528,5.0,4.112342e-09,1.0442784e-09,1.100077e-06,3.1232686e-10,5.044328e-06,0.999992,1.798381e-06
3529,5.0,0.0010276563,0.0020483064,0.038731243,0.0010169811,0.030835306,0.92607963,0.00026090763
3530,2.0,0.0032201333,0.011073152,0.75160044,0.0069568977,0.017543145,0.20800704,0.0015991008
3531,5.0,0.0040426683,0.004050682,0.036397062,0.00039503607,0.22739978,0.11353128,0.61418355
3532,5.0,0.028579421,0.23198706,0.07086949,0.02091627,0.020072434,0.6004945,0.027080832
3533,5.0,4.7284153e-05,0.0001063149,0.00046980212,7.024909e-05,5.59442e-05,0.99901724,0.00023314863
3534,5.0,9.378308e-05,0.00030740612,0.00023120646,0.0003403094,0.00018224608,0.9984206,0.00042443574
3535,5.0,1.8883061e-07,9.0331355e-08,1.132591e-05,8.099491e-08,8.659142e-06,0.9999759,3.6910697e-06
3536,5.0,6.926986e-05,0.00040266753,0.00029080824,0.00026924472,0.00010012334,0.9977544,0.0011135052
3537,2.0,0.09407091,0.017021034,0.80660725,0.0108892545,0.06389054,0.0062571457,0.0012638798
3538,2.0,0.046983812,0.097041436,0.70793384,0.025313089,0.038656067,0.07858701,0.005484744
3539,5.0,0.00058671756,0.0011245762,0.0047114957,0.00079056394,0.007087144,0.98521924,0.00048034685
3540,2.0,0.012357242,0.016309679,0.115370624,0.0046547144,0.24964948,0.6007018,0.00095645624
3541,5.0,0.00021332031,0.0009505229,0.016240802,0.00049972924,0.017443389,0.9644728,0.00017954396
3542,5.0,0.0033940845,0.007662355,0.08376996,0.0037424301,0.01097724,0.8884005,0.0020534224
3543,2.0,0.03292441,0.00853876,0.31756258,0.0057801274,0.59105897,0.043450315,0.0006848101
3544,5.0,0.00055836065,0.0006537145,0.0029101134,0.00035479548,0.009391153,0.98578566,0.0003462342
3545,5.0,0.00021733527,0.00035521176,0.0028188105,0.00017860145,0.0016057384,0.99467385,0.0001504348
3546,5.0,0.00010484337,0.00022588557,0.00056854007,0.00022520026,0.0002591995,0.9985153,0.000101010715
3547,5.0,0.0016011123,0.009982727,0.025264721,0.0030602983,0.093789205,0.8595434,0.0067584952
3548,5.0,0.0031698884,0.0059129973,0.02491747,0.0020644108,0.07425642,0.88458025,0.0050985916
3549,5.0,7.822729e-06,3.7887053e-06,0.00072339206,1.6440187e-06,0.0012375684,0.9978509,0.00017486591
3550,4.0,0.013313058,0.017456207,0.059960242,0.0037151324,0.8303749,0.068661235,0.0065192715
3551,1.0,0.07977895,0.142813,0.12761252,0.010368908,0.57921934,0.05382843,0.0063788546
3552,5.0,2.0256e-07,1.3807045e-07,2.6355669e-05,7.661361e-08,2.1015298e-05,0.9999503,1.9256647e-06
3553,2.0,0.02369642,0.01355536,0.171119,0.0054266625,0.7304114,0.052399166,0.003391957
3554,5.0,0.034266062,0.016483426,0.41011462,0.010406197,0.3750455,0.1525572,0.001126941
3555,5.0,0.0016342571,0.0009529229,0.048205584,0.00043129272,0.72883385,0.21982329,0.00011870836
3556,6.0,0.0043392945,0.009523423,0.0121554965,0.0006915687,0.01975358,0.03900805,0.9145286
3557,5.0,0.00010576581,0.000117289776,0.0008263994,8.3729734e-05,0.00048179945,0.9982242,0.00016072024
3558,2.0,0.493351,0.112427235,0.20318323,0.032514557,0.13390724,0.014909735,0.009707042
3559,4.0,0.25632614,0.04961059,0.058816448,0.033273317,0.56098384,0.024308419,0.01668131
3560,5.0,0.00015019196,0.00014318287,0.0022003483,5.749734e-05,0.0051447717,0.992255,4.9086273e-05
3561,5.0,0.00089329574,0.00012857006,0.014575637,4.071072e-05,0.622416,0.29452795,0.06741789
3562,5.0,3.103192e-10,6.380123e-11,2.1739346e-07,2.371316e-11,2.5756933e-08,0.99999964,1.1546153e-07
3563,5.0,0.00045731253,0.0007475542,0.004656998,0.00044261015,0.0024857156,0.9816202,0.009589747
3564,4.0,0.0125460895,0.039281532,0.023635866,0.0036264472,0.11470405,0.04871826,0.7574878
3565,5.0,4.251739e-05,1.1082274e-05,0.0011842073,2.4668655e-06,0.039192576,0.9548404,0.004726762
3566,5.0,0.002274802,0.0031444149,0.036090437,0.0008076507,0.040903673,0.9143756,0.0024035613
3567,4.0,0.031963244,0.05237707,0.05642396,0.005863299,0.7714634,0.059094243,0.022814788
3568,1.0,0.105291285,0.6355683,0.0865012,0.03182867,0.022595989,0.075268425,0.042946164
3569,5.0,0.0011647054,0.0041008247,0.00042870227,0.0019955083,0.00039076677,0.98337656,0.008542839
3570,5.0,3.4456502e-09,5.3751764e-10,8.892083e-07,1.5373432e-10,2.164314e-06,0.9999957,1.2741124e-06
3571,5.0,7.354274e-07,4.2749136e-07,2.4684858e-05,1.3751172e-07,2.5886538e-05,0.999941,7.097262e-06
3572,4.0,0.007243226,0.0045170565,0.04310795,0.00111559,0.81514275,0.12873967,0.00013373126
3573,5.0,1.2802142e-06,9.921448e-06,0.00036736272,5.2725336e-06,0.00034680348,0.9992643,5.060753e-06
3574,4.0,0.00031445592,0.00014810731,0.002490359,3.397455e-05,0.9733897,0.017150259,0.0064731897
3575,5.0,4.9281945e-05,5.4486398e-05,0.002009693,1.906379e-05,0.006958165,0.9908664,4.2899297e-05
3576,5.0,0.00070240715,0.006737105,0.014093164,0.00221792,0.013075244,0.95710444,0.0060696867
3577,5.0,0.004166663,0.019333493,0.005612887,0.0025278777,0.008869146,0.9508303,0.008659674
3578,5.0,0.00017917775,0.000173086,0.0029895029,0.0001263705,0.0015337005,0.99495846,3.981661e-05
3579,4.0,0.0027699817,0.001613325,0.012000594,0.00025041783,0.9724159,0.010333213,0.00061664195
3580,5.0,1.8019693e-06,2.1136633e-07,0.00014749833,4.8471716e-08,0.012873361,0.986914,6.311623e-05
3581,5.0,7.421566e-05,0.00027688305,0.00046012175,0.00022780076,0.00017421956,0.99840397,0.0003828618
3582,5.0,8.969666e-06,4.6892656e-05,3.1870877e-05,5.6556873e-05,1.429e-05,0.9997502,9.120842e-05
3583,5.0,0.0010327268,0.0012409546,0.014808305,0.00049630704,0.16997327,0.81205446,0.0003939575
3584,4.0,0.00038541944,0.0011658762,0.013646173,0.00044465894,0.18149856,0.8016711,0.0011881671
3585,5.0,1.4518129e-06,1.1725126e-06,1.5278592e-05,6.898416e-07,2.7514556e-05,0.99993706,1.6844464e-05
3586,5.0,2.1444608e-05,4.4379543e-05,0.0017705213,1.8299092e-05,0.00026043586,0.9976623,0.00022266849
3587,1.0,0.04204943,0.14532016,0.29752472,0.015166583,0.28840336,0.06924306,0.1422927
3588,4.0,0.0059818886,0.0056028785,0.09871624,0.0017364805,0.5897959,0.28583184,0.012334826
3589,4.0,0.0500393,0.08238078,0.057811946,0.006533669,0.70762664,0.015202504,0.08040527
3590,5.0,7.632281e-06,2.1618433e-05,0.00016347133,1.6782751e-05,4.460678e-05,0.99970835,3.7498106e-05
3591,5.0,0.009303244,0.009526563,0.07572564,0.0013155008,0.2050439,0.6954598,0.0036253552
3592,5.0,0.0013900698,0.0033290482,0.0018366858,0.0043362263,0.0008264877,0.98596996,0.0023114798
3593,4.0,0.0059600594,0.003421414,0.036661003,0.0019366851,0.8142839,0.13719833,0.00053859974
3594,5.0,0.00085601246,0.0016372004,0.0063739843,0.00047444127,0.015886597,0.9733753,0.0013964308
3595,4.0,0.0168602,0.0068020774,0.032866493,0.0019325827,0.93045455,0.010811928,0.0002722021
3596,4.0,0.0028557773,0.004748774,0.02841136,0.001632055,0.89047045,0.07034776,0.0015338325
3597,5.0,5.402949e-07,2.6910695e-07,3.809165e-05,1.2701751e-07,9.66473e-05,0.9998605,3.8222233e-06
3598,5.0,0.07496521,0.09140013,0.03167215,0.039349485,0.059601188,0.6761934,0.026818443
3599,5.0,3.89141e-05,1.5783473e-05,0.0016770156,5.5418673e-06,0.022801537,0.9702023,0.0052589304
3600,5.0,0.00016610816,0.00015498909,0.001657447,6.37506e-05,0.012832307,0.9850787,4.668579e-05
3601,5.0,0.0014969329,0.005383619,0.006103145,0.0054242574,0.0069112265,0.9605928,0.014087988
3602,5.0,1.1754805e-06,1.2184088e-06,1.944615e-05,4.8389853e-07,2.0813945e-05,0.9999436,1.33176345e-05
3603,2.0,0.0069465004,0.058662884,0.18756802,0.018749503,0.007925485,0.70130783,0.018839762
3604,0.0,0.44105265,0.25681335,0.108144075,0.042688545,0.08453606,0.025297504,0.04146775
3605,5.0,1.3251247e-05,4.9579303e-05,4.8395526e-05,4.4890807e-05,2.8180148e-05,0.99971074,0.000104845334
3606,4.0,0.08087232,0.01710458,0.045216266,0.0049663535,0.8321874,0.017628431,0.0020246562
3607,4.0,0.002670758,0.0011082375,0.015331909,0.0004064991,0.8998221,0.07835521,0.002305277
3608,4.0,0.009830755,0.0073664077,0.118082404,0.0017356633,0.6738189,0.18867685,0.0004889707
3609,5.0,5.480284e-05,0.00014268723,0.0002638272,0.00019368596,6.810094e-05,0.9990907,0.00018630576
3610,2.0,0.019230489,0.032284208,0.4511569,0.01551733,0.09348427,0.38142845,0.006898396
3611,5.0,1.874308e-06,2.104962e-07,7.2303075e-05,1.0074629e-07,0.00043369475,0.9994796,1.2246187e-05
3612,5.0,0.00011054289,0.00011497218,0.0020345799,4.4867727e-05,0.00045579203,0.9968183,0.00042086592
3613,5.0,1.8219592e-06,8.0902396e-07,8.301659e-05,4.1682657e-07,4.1003175e-05,0.9998627,1.0268416e-05
3614,5.0,0.0006069449,0.0007544646,0.01483953,0.00085787114,0.008354738,0.9740466,0.0005398483
3615,5.0,0.0019676199,0.0017161329,0.009910679,0.00034840155,0.1713379,0.81329596,0.001423252
3616,5.0,6.3689454e-06,2.3948836e-05,4.2727057e-05,2.5083042e-05,3.43118e-05,0.99975723,0.00011041265
3617,1.0,0.34869483,0.46500772,0.052465018,0.056912117,0.01790515,0.019530972,0.03948417
3618,4.0,0.00025838334,6.85537e-05,0.0019345102,1.596927e-05,0.9614827,0.036079776,0.00016017811
3619,5.0,0.00083430344,0.001671975,0.012226231,0.00053946284,0.03185968,0.95236844,0.0004998984
3620,5.0,3.1041309e-06,2.0404561e-06,5.96605e-05,1.0446346e-06,6.493229e-05,0.99984896,2.0227175e-05
3621,5.0,0.002177125,0.0023270072,0.016195204,0.00084806076,0.39926553,0.5751188,0.0040682987
3622,1.0,0.16252798,0.15694192,0.10242124,0.01597134,0.5225237,0.021484252,0.01812958
3623,5.0,4.0881375e-08,1.9138396e-08,3.981355e-06,6.918854e-09,1.0582345e-05,0.9999763,9.148155e-06
3624,3.0,0.028183531,0.2549725,0.024344835,0.051362626,0.008308712,0.5858174,0.047010377
